repo name,repo size, repo clone url
Glamdring/google-plus-java-api,560,https://github.com/Glamdring/google-plus-java-api.git
spring-guides/gs-rest-service-cors,522,https://github.com/spring-guides/gs-rest-service-cors.git
dsyer/spring-boot-startup-bench,834,https://github.com/dsyer/spring-boot-startup-bench.git
wz2cool/mybatis-dynamic-query,483,https://github.com/wz2cool/mybatis-dynamic-query.git
snowdrop/istio-java-api,18118,https://github.com/snowdrop/istio-java-api.git
Flipkart/phantom,3635,https://github.com/Flipkart/phantom.git
Devskiller/friendly-id,246,https://github.com/Devskiller/friendly-id.git
svenkubiak/mangooio,44543,https://github.com/svenkubiak/mangooio.git
SpongePowered/Configurate,4576,https://github.com/SpongePowered/Configurate.git
takecy/vertx3-api-server,36,https://github.com/takecy/vertx3-api-server.git
everit-org/json-schema,2156,https://github.com/everit-org/json-schema.git
doanduyhai/Achilles,100613,https://github.com/doanduyhai/Achilles.git
impinj/itemsense-java,501,https://github.com/impinj/itemsense-java.git
Innovimax-SARL/QuiXDM,604,https://github.com/Innovimax-SARL/QuiXDM.git
gerrypang/restclient_es,289,https://github.com/gerrypang/restclient_es.git
bazaarvoice/jolt,1265,https://github.com/bazaarvoice/jolt.git
ServiceNow/stl-decomp-4j,3987,https://github.com/ServiceNow/stl-decomp-4j.git
javasec/javaweb-elasticsearch,25,https://github.com/javasec/javaweb-elasticsearch.git
jpmorganchase/swblocks-decisiontree,287,https://github.com/jpmorganchase/swblocks-decisiontree.git
team-mount-ventoux/JayPS-AndroidApp,4939,https://github.com/team-mount-ventoux/JayPS-AndroidApp.git
OpenFeign/feign,2729,https://github.com/OpenFeign/feign.git
domclick/kafka-logback,24,https://github.com/domclick/kafka-logback.git
dbmdz/iiif-apis,574,https://github.com/dbmdz/iiif-apis.git
ArpNetworking/logback-steno,643,https://github.com/ArpNetworking/logback-steno.git
Mercateo/rest-schemagen,390,https://github.com/Mercateo/rest-schemagen.git
arteam/simple-json-rpc,334,https://github.com/arteam/simple-json-rpc.git
hamnis/immutable-json,582,https://github.com/hamnis/immutable-json.git
spring-guides/gs-messaging-jms,452,https://github.com/spring-guides/gs-messaging-jms.git
michael-simons/simple-meetup,296,https://github.com/michael-simons/simple-meetup.git
spotify/docgenerator,291,https://github.com/spotify/docgenerator.git
revinate/assertj-json,79,https://github.com/revinate/assertj-json.git
sontx/chat-socket,4085,https://github.com/sontx/chat-socket.git
vestrel00/android-dagger-butterknife-mvp,308,https://github.com/vestrel00/android-dagger-butterknife-mvp.git
Tradeshift/ts-reaktive,1106,https://github.com/Tradeshift/ts-reaktive.git
open-pay/openpay-android,3341,https://github.com/open-pay/openpay-android.git
boroda4436/mate_academy_wikibot_NOV18,678,https://github.com/boroda4436/mate_academy_wikibot_NOV18.git
smartsheet-platform/smartsheet-java-sdk,7867,https://github.com/smartsheet-platform/smartsheet-java-sdk.git
jirutka/spring-rest-exception-handler,177,https://github.com/jirutka/spring-rest-exception-handler.git
vincentbrison/dualcache,602,https://github.com/vincentbrison/dualcache.git
palantir/gradle-consistent-versions,302,https://github.com/palantir/gradle-consistent-versions.git
palantir/typescript-service-generator,371,https://github.com/palantir/typescript-service-generator.git
hsiafan/requests,593,https://github.com/hsiafan/requests.git
mattkol/SugarOnRest,10826,https://github.com/mattkol/SugarOnRest.git
jpmml/jpmml-model,1374,https://github.com/jpmml/jpmml-model.git
Vedenin/useful-java-links,2292,https://github.com/Vedenin/useful-java-links.git
bohnman/squiggly-java,1462,https://github.com/bohnman/squiggly-java.git
spotify/helios,7637,https://github.com/spotify/helios.git
jamesward/jaxrsbars,331,https://github.com/jamesward/jaxrsbars.git
linmingren/coconutchain,33,https://github.com/linmingren/coconutchain.git
vioao/wechat-sdk,1757,https://github.com/vioao/wechat-sdk.git
dinstone/jrpc,660,https://github.com/dinstone/jrpc.git
forcelate/forcelate-benchmarks,7363,https://github.com/forcelate/forcelate-benchmarks.git
ZhiYiDai/Ffast-Java,214,https://github.com/ZhiYiDai/Ffast-Java.git
fossasia/open-event-organizer-android,45963,https://github.com/fossasia/open-event-organizer-android.git
making/vanilla-spring-webflux-fn-blank,144,https://github.com/making/vanilla-spring-webflux-fn-blank.git
sridharjajoo/NewsApp,1052,https://github.com/sridharjajoo/NewsApp.git
schibsted/jslt,863,https://github.com/schibsted/jslt.git
helospark/SparkBuilderGenerator,2891,https://github.com/helospark/SparkBuilderGenerator.git
phenopackets/phenopacket-schema,516,https://github.com/phenopackets/phenopacket-schema.git
metamx/rad-tech-datatypes,136,https://github.com/metamx/rad-tech-datatypes.git
